numOfLayer;numOnLayer;t;x;u;c;u+c;u-c;
1;14498;0;145.973;0;1;1;-1;
1;14499;0;145.983;0;1;1;-1;
1;14500;0;145.993;0;1;1;-1;
1;14501;0;146.003;0;1;1;-1;
1;14502;0;146.013;0;1;1;-1;
1;14503;0;146.023;0;1;1;-1;
1;14504;0;146.033;0;1;1;-1;
1;14505;0;146.043;0;1;1;-1;
1;14506;0;146.053;0;1;1;-1;
1;14507;0;146.063;0;1;1;-1;
1;14508;0;146.073;0;1;1;-1;
1;14509;0;146.083;0;1;1;-1;
1;14510;0;146.093;0;1;1;-1;
1;14511;0;146.103;0;1;1;-1;
1;14512;0;146.113;0;1;1;-1;
1;14513;0;146.123;0;1;1;-1;
1;14514;0;146.133;0;1;1;-1;
1;14515;0;146.143;0;1;1;-1;
1;14516;0;146.153;0;1;1;-1;
1;14517;0;146.163;0;1;1;-1;
1;14518;0;146.173;0;1;1;-1;
1;14519;0;146.183;0;1;1;-1;
1;14520;0;146.193;0;1;1;-1;
1;14521;0;146.203;0;1;1;-1;
1;14522;0;146.213;0;1;1;-1;
1;14523;0;146.223;0;1;1;-1;
1;14524;0;146.233;0;1;1;-1;
1;14525;0;146.243;0;1;1;-1;
1;14526;0;146.253;0;1;1;-1;
1;14527;0;146.263;0;1;1;-1;
1;14528;0;146.273;0;1;1;-1;
1;14529;0;146.283;0;1;1;-1;
1;14530;0;146.293;0;1;1;-1;
1;14531;0;146.303;0;1;1;-1;
1;14532;0;146.313;0;1;1;-1;
1;14533;0;146.323;0;1;1;-1;
1;14534;0;146.333;0;1;1;-1;
1;14535;0;146.343;0;1;1;-1;
1;14536;0;146.353;0;1;1;-1;
1;14537;0;146.363;0;1;1;-1;
1;14538;0;146.373;0;1;1;-1;
1;14539;0;146.383;0;1;1;-1;
1;14540;0;146.393;0;1;1;-1;
1;14541;0;146.403;0;1;1;-1;
1;14542;0;146.413;0;1;1;-1;
1;14543;0;146.423;0;1;1;-1;
1;14544;0;146.433;0;1;1;-1;
1;14545;0;146.443;0;1;1;-1;
1;14546;0;146.453;0;1;1;-1;
1;14547;0;146.463;0;1;1;-1;
1;14548;0;146.473;0;1;1;-1;
1;14549;0;146.483;0;1;1;-1;
1;14550;0;146.493;0;1;1;-1;
1;14551;0;146.503;0;1;1;-1;
1;14552;0;146.513;0;1;1;-1;
1;14553;0;146.523;0;1;1;-1;
1;14554;0;146.533;0;1;1;-1;
1;14555;0;146.543;0;1;1;-1;
1;14556;0;146.553;0;1;1;-1;
1;14557;0;146.563;0;1;1;-1;
1;14558;0;146.573;0;1;1;-1;
1;14559;0;146.583;0;1;1;-1;
1;14560;0;146.593;0;1;1;-1;
1;14561;0;146.603;0;1;1;-1;
1;14562;0;146.613;0;1;1;-1;
1;14563;0;146.623;0;1;1;-1;
1;14564;0;146.633;0;1;1;-1;
1;14565;0;146.643;0;1;1;-1;
1;14566;0;146.653;0;1;1;-1;
1;14567;0;146.663;0;1;1;-1;
1;14568;0;146.673;0;1;1;-1;
1;14569;0;146.683;0;1;1;-1;
1;14570;0;146.693;0;1;1;-1;
1;14571;0;146.703;0;1;1;-1;
1;14572;0;146.713;0;1;1;-1;
1;14573;0;146.723;0;1;1;-1;
1;14574;0;146.733;0;1;1;-1;
1;14575;0;146.743;0;1;1;-1;
1;14576;0;146.753;0;1;1;-1;
1;14577;0;146.763;0;1;1;-1;
1;14578;0;146.773;0;1;1;-1;
1;14579;0;146.783;0;1;1;-1;
1;14580;0;146.793;0;1;1;-1;
1;14581;0;146.803;0;1;1;-1;
1;14582;0;146.813;0;1;1;-1;
1;14583;0;146.823;0;1;1;-1;
1;14584;0;146.833;0;1;1;-1;
1;14585;0;146.843;0;1;1;-1;
1;14586;0;146.853;0;1;1;-1;
1;14587;0;146.863;0;1;1;-1;
1;14588;0;146.873;0;1;1;-1;
1;14589;0;146.883;0;1;1;-1;
1;14590;0;146.893;0;1;1;-1;
1;14591;0;146.903;0;1;1;-1;
1;14592;0;146.913;0;1;1;-1;
1;14593;0;146.923;0;1;1;-1;
1;14594;0;146.933;0;1;1;-1;
1;14595;0;146.943;0;1;1;-1;
1;14596;0;146.953;0;1;1;-1;
1;14597;0;146.963;0;1;1;-1;
1;14598;0;146.973;0;1;1;-1;
1;14599;0;146.983;0;1;1;-1;
1;14600;0;146.993;0;1;1;-1;
1;14601;0;147.003;0;1;1;-1;
1;14602;0;147.013;0;1;1;-1;
1;14603;0;147.023;0;1;1;-1;
1;14604;0;147.033;0;1;1;-1;
1;14605;0;147.043;0;1;1;-1;
1;14606;0;147.053;0;1;1;-1;
1;14607;0;147.063;0;1;1;-1;
1;14608;0;147.073;0;1;1;-1;
1;14609;0;147.083;0;1;1;-1;
1;14610;0;147.093;0;1;1;-1;
1;14611;0;147.103;0;1;1;-1;
1;14612;0;147.113;0;1;1;-1;
1;14613;0;147.123;0;1;1;-1;
1;14614;0;147.133;0;1;1;-1;
1;14615;0;147.143;0;1;1;-1;
1;14616;0;147.153;0;1;1;-1;
1;14617;0;147.163;0;1;1;-1;
1;14618;0;147.173;0;1;1;-1;
1;14619;0;147.183;0;1;1;-1;
1;14620;0;147.193;0;1;1;-1;
1;14621;0;147.203;0;1;1;-1;
1;14622;0;147.213;0;1;1;-1;
1;14623;0;147.223;0;1;1;-1;
1;14624;0;147.233;0;1;1;-1;
1;14625;0;147.243;0;1;1;-1;
1;14626;0;147.253;0;1;1;-1;
1;14627;0;147.263;0;1;1;-1;
1;14628;0;147.273;0;1;1;-1;
1;14629;0;147.283;0;1;1;-1;
1;14630;0;147.293;0;1;1;-1;
1;14631;0;147.303;0;1;1;-1;
1;14632;0;147.313;0;1;1;-1;
1;14633;0;147.323;0;1;1;-1;
1;14634;0;147.333;0;1;1;-1;
1;14635;0;147.343;0;1;1;-1;
1;14636;0;147.353;0;1;1;-1;
1;14637;0;147.363;0;1;1;-1;
1;14638;0;147.373;0;1;1;-1;
1;14639;0;147.383;0;1;1;-1;
1;14640;0;147.393;0;1;1;-1;
1;14641;0;147.403;0;1;1;-1;
1;14642;0;147.413;0;1;1;-1;
1;14643;0;147.423;0;1;1;-1;
1;14644;0;147.433;0;1;1;-1;
1;14645;0;147.443;0;1;1;-1;
1;14646;0;147.453;0;1;1;-1;
1;14647;0;147.463;0;1;1;-1;
1;14648;0;147.473;0;1;1;-1;
1;14649;0;147.483;0;1;1;-1;
1;14650;0;147.493;0;1;1;-1;
1;14651;0;147.503;0;1;1;-1;
1;14652;0;147.513;0;1;1;-1;
1;14653;0;147.523;0;1;1;-1;
1;14654;0;147.533;0;1;1;-1;
1;14655;0;147.543;0;1;1;-1;
1;14656;0;147.553;0;1;1;-1;
1;14657;0;147.563;0;1;1;-1;
1;14658;0;147.573;0;1;1;-1;
1;14659;0;147.583;0;1;1;-1;
1;14660;0;147.593;0;1;1;-1;
1;14661;0;147.603;0;1;1;-1;
1;14662;0;147.613;0;1;1;-1;
1;14663;0;147.623;0;1;1;-1;
1;14664;0;147.633;0;1;1;-1;
1;14665;0;147.643;0;1;1;-1;
1;14666;0;147.652;0;1;1;-1;
1;14667;0;147.662;0;1;1;-1;
1;14668;0;147.672;0;1;1;-1;
1;14669;0;147.682;0;1;1;-1;
1;14670;0;147.692;0;1;1;-1;
1;14671;0;147.702;0;1;1;-1;
1;14672;0;147.712;0;1;1;-1;
1;14673;0;147.722;0;1;1;-1;
1;14674;0;147.732;0;1;1;-1;
1;14675;0;147.742;0;1;1;-1;
1;14676;0;147.752;0;1;1;-1;
1;14677;0;147.762;0;1;1;-1;
1;14678;0;147.772;0;1;1;-1;
1;14679;0;147.782;0;1;1;-1;
1;14680;0;147.792;0;1;1;-1;
1;14681;0;147.802;0;1;1;-1;
1;14682;0;147.812;0;1;1;-1;
1;14683;0;147.822;0;1;1;-1;
1;14684;0;147.832;0;1;1;-1;
1;14685;0;147.842;0;1;1;-1;
1;14686;0;147.852;0;1;1;-1;
1;14687;0;147.862;0;1;1;-1;
1;14688;0;147.872;0;1;1;-1;
1;14689;0;147.882;0;1;1;-1;
1;14690;0;147.892;0;1;1;-1;
1;14691;0;147.902;0;1;1;-1;
1;14692;0;147.912;0;1;1;-1;
1;14693;0;147.922;0;1;1;-1;
1;14694;0;147.932;0;1;1;-1;
1;14695;0;147.942;0;1;1;-1;
1;14696;0;147.952;0;1;1;-1;
1;14697;0;147.962;0;1;1;-1;
1;14698;0;147.972;0;1;1;-1;
1;14699;0;147.982;0;1;1;-1;
1;14700;0;147.992;0;1;1;-1;
1;14701;0;148.002;0;1;1;-1;
1;14702;0;148.012;0;1;1;-1;
1;14703;0;148.022;0;1;1;-1;
1;14704;0;148.032;0;1;1;-1;
1;14705;0;148.042;0;1;1;-1;
1;14706;0;148.052;0;1;1;-1;
1;14707;0;148.062;0;1;1;-1;
1;14708;0;148.072;0;1;1;-1;
1;14709;0;148.082;0;1;1;-1;
1;14710;0;148.092;0;1;1;-1;
1;14711;0;148.102;0;1;1;-1;
1;14712;0;148.112;0;1;1;-1;
1;14713;0;148.122;0;1;1;-1;
1;14714;0;148.132;0;1;1;-1;
1;14715;0;148.142;0;1;1;-1;
1;14716;0;148.152;0;1;1;-1;
1;14717;0;148.162;0;1;1;-1;
1;14718;0;148.172;0;1;1;-1;
1;14719;0;148.182;0;1;1;-1;
1;14720;0;148.192;0;1;1;-1;
1;14721;0;148.202;0;1;1;-1;
1;14722;0;148.212;0;1;1;-1;
1;14723;0;148.222;0;1;1;-1;
1;14724;0;148.232;0;1;1;-1;
1;14725;0;148.242;0;1;1;-1;
1;14726;0;148.252;0;1;1;-1;
1;14727;0;148.262;0;1;1;-1;
1;14728;0;148.272;0;1;1;-1;
1;14729;0;148.282;0;1;1;-1;
1;14730;0;148.292;0;1;1;-1;
1;14731;0;148.302;0;1;1;-1;
1;14732;0;148.312;0;1;1;-1;
1;14733;0;148.322;0;1;1;-1;
1;14734;0;148.332;0;1;1;-1;
1;14735;0;148.342;0;1;1;-1;
1;14736;0;148.352;0;1;1;-1;
1;14737;0;148.362;0;1;1;-1;
1;14738;0;148.372;0;1;1;-1;
1;14739;0;148.382;0;1;1;-1;
1;14740;0;148.392;0;1;1;-1;
1;14741;0;148.402;0;1;1;-1;
1;14742;0;148.412;0;1;1;-1;
1;14743;0;148.422;0;1;1;-1;
1;14744;0;148.432;0;1;1;-1;
1;14745;0;148.442;0;1;1;-1;
1;14746;0;148.452;0;1;1;-1;
1;14747;0;148.462;0;1;1;-1;
1;14748;0;148.472;0;1;1;-1;
1;14749;0;148.482;0;1;1;-1;
1;14750;0;148.492;0;1;1;-1;
1;14751;0;148.502;0;1;1;-1;
1;14752;0;148.512;0;1;1;-1;
1;14753;0;148.522;0;1;1;-1;
1;14754;0;148.532;0;1;1;-1;
1;14755;0;148.542;0;1;1;-1;
1;14756;0;148.552;0;1;1;-1;
1;14757;0;148.562;0;1;1;-1;
1;14758;0;148.572;0;1;1;-1;
1;14759;0;148.582;0;1;1;-1;
1;14760;0;148.592;0;1;1;-1;
1;14761;0;148.602;0;1;1;-1;
1;14762;0;148.612;0;1;1;-1;
1;14763;0;148.622;0;1;1;-1;
1;14764;0;148.632;0;1;1;-1;
1;14765;0;148.642;0;1;1;-1;
1;14766;0;148.652;0;1;1;-1;
1;14767;0;148.662;0;1;1;-1;
1;14768;0;148.672;0;1;1;-1;
1;14769;0;148.682;0;1;1;-1;
1;14770;0;148.692;0;1;1;-1;
1;14771;0;148.702;0;1;1;-1;
1;14772;0;148.712;0;1;1;-1;
1;14773;0;148.722;0;1;1;-1;
1;14774;0;148.732;0;1;1;-1;
1;14775;0;148.742;0;1;1;-1;
1;14776;0;148.752;0;1;1;-1;
1;14777;0;148.762;0;1;1;-1;
1;14778;0;148.772;0;1;1;-1;
1;14779;0;148.782;0;1;1;-1;
1;14780;0;148.792;0;1;1;-1;
1;14781;0;148.802;0;1;1;-1;
1;14782;0;148.812;0;1;1;-1;
1;14783;0;148.822;0;1;1;-1;
1;14784;0;148.832;0;1;1;-1;
1;14785;0;148.842;0;1;1;-1;
1;14786;0;148.852;0;1;1;-1;
1;14787;0;148.862;0;1;1;-1;
1;14788;0;148.872;0;1;1;-1;
1;14789;0;148.882;0;1;1;-1;
1;14790;0;148.892;0;1;1;-1;
1;14791;0;148.902;0;1;1;-1;
1;14792;0;148.912;0;1;1;-1;
1;14793;0;148.922;0;1;1;-1;
1;14794;0;148.932;0;1;1;-1;
1;14795;0;148.942;0;1;1;-1;
1;14796;0;148.952;0;1;1;-1;
1;14797;0;148.962;0;1;1;-1;
1;14798;0;148.972;0;1;1;-1;
1;14799;0;148.982;0;1;1;-1;
1;14800;0;148.992;0;1;1;-1;
1;14801;0;149.002;0;1;1;-1;
1;14802;0;149.012;0;1;1;-1;
1;14803;0;149.022;0;1;1;-1;
1;14804;0;149.032;0;1;1;-1;
1;14805;0;149.042;0;1;1;-1;
1;14806;0;149.052;0;1;1;-1;
1;14807;0;149.062;0;1;1;-1;
1;14808;0;149.072;0;1;1;-1;
1;14809;0;149.082;0;1;1;-1;
1;14810;0;149.092;0;1;1;-1;
1;14811;0;149.102;0;1;1;-1;
1;14812;0;149.112;0;1;1;-1;
1;14813;0;149.122;0;1;1;-1;
1;14814;0;149.132;0;1;1;-1;
1;14815;0;149.142;0;1;1;-1;
1;14816;0;149.152;0;1;1;-1;
1;14817;0;149.162;0;1;1;-1;
1;14818;0;149.172;0;1;1;-1;
1;14819;0;149.182;0;1;1;-1;
1;14820;0;149.192;0;1;1;-1;
1;14821;0;149.202;0;1;1;-1;
1;14822;0;149.212;0;1;1;-1;
1;14823;0;149.222;0;1;1;-1;
1;14824;0;149.232;0;1;1;-1;
1;14825;0;149.242;0;1;1;-1;
1;14826;0;149.252;0;1;1;-1;
1;14827;0;149.262;0;1;1;-1;
1;14828;0;149.272;0;1;1;-1;
1;14829;0;149.282;0;1;1;-1;
1;14830;0;149.292;0;1;1;-1;
1;14831;0;149.302;0;1;1;-1;
1;14832;0;149.312;0;1;1;-1;
1;14833;0;149.322;0;1;1;-1;
1;14834;0;149.332;0;1;1;-1;
1;14835;0;149.342;0;1;1;-1;
1;14836;0;149.352;0;1;1;-1;
1;14837;0;149.362;0;1;1;-1;
1;14838;0;149.372;0;1;1;-1;
1;14839;0;149.382;0;1;1;-1;
1;14840;0;149.392;0;1;1;-1;
1;14841;0;149.402;0;1;1;-1;
1;14842;0;149.412;0;1;1;-1;
1;14843;0;149.422;0;1;1;-1;
1;14844;0;149.432;0;1;1;-1;
1;14845;0;149.442;0;1;1;-1;
1;14846;0;149.452;0;1;1;-1;
1;14847;0;149.461;0;1;1;-1;
1;14848;0;149.471;0;1;1;-1;
1;14849;0;149.481;0;1;1;-1;
1;14850;0;149.491;0;1;1;-1;
1;14851;0;149.501;0;1;1;-1;
1;14852;0;149.511;0;1;1;-1;
1;14853;0;149.521;0;1;1;-1;
1;14854;0;149.531;0;1;1;-1;
1;14855;0;149.541;0;1;1;-1;
1;14856;0;149.551;0;1;1;-1;
1;14857;0;149.561;0;1;1;-1;
1;14858;0;149.571;0;1;1;-1;
1;14859;0;149.581;0;1;1;-1;
1;14860;0;149.591;0;1;1;-1;
1;14861;0;149.601;0;1;1;-1;
1;14862;0;149.611;0;1;1;-1;
1;14863;0;149.621;0;1;1;-1;
1;14864;0;149.631;0;1;1;-1;
1;14865;0;149.641;0;1;1;-1;
1;14866;0;149.651;0;1;1;-1;
1;14867;0;149.661;0;1;1;-1;
1;14868;0;149.671;0;1;1;-1;
1;14869;0;149.681;0;1;1;-1;
1;14870;0;149.691;0;1;1;-1;
1;14871;0;149.701;0;1;1;-1;
1;14872;0;149.711;0;1;1;-1;
1;14873;0;149.721;0;1;1;-1;
1;14874;0;149.731;0;1;1;-1;
1;14875;0;149.741;0;1;1;-1;
1;14876;0;149.751;0;1;1;-1;
1;14877;0;149.761;0;1;1;-1;
1;14878;0;149.771;0;1;1;-1;
1;14879;0;149.781;0;1;1;-1;
1;14880;0;149.791;0;1;1;-1;
1;14881;0;149.801;0;1;1;-1;
1;14882;0;149.811;0;1;1;-1;
1;14883;0;149.821;0;1;1;-1;
1;14884;0;149.831;0;1;1;-1;
1;14885;0;149.841;0;1;1;-1;
1;14886;0;149.851;0;1;1;-1;
1;14887;0;149.861;0;1;1;-1;
1;14888;0;149.871;0;1;1;-1;
1;14889;0;149.881;0;1;1;-1;
1;14890;0;149.891;0;1;1;-1;
1;14891;0;149.901;0;1;1;-1;
1;14892;0;149.911;0;1;1;-1;
1;14893;0;149.921;0;1;1;-1;
1;14894;0;149.931;0;1;1;-1;
1;14895;0;149.941;0;1;1;-1;
1;14896;0;149.951;0;1;1;-1;
1;14897;0;149.961;0;1;1;-1;
1;14898;0;149.971;0;1;1;-1;
1;14899;0;149.981;0;1;1;-1;
1;14900;0;149.991;0;1;1;-1;
1;14901;0;150.001;0;1;1;-1;
1;14902;0;150.011;0;1;1;-1;
1;14903;0;150.021;0;1;1;-1;
1;14904;0;150.031;0;1;1;-1;
1;14905;0;150.041;0;1;1;-1;
1;14906;0;150.051;0;1;1;-1;
1;14907;0;150.061;0;1;1;-1;
1;14908;0;150.071;0;1;1;-1;
1;14909;0;150.081;0;1;1;-1;
1;14910;0;150.091;0;1;1;-1;
1;14911;0;150.101;0;1;1;-1;
1;14912;0;150.111;0;1;1;-1;
1;14913;0;150.121;0;1;1;-1;
1;14914;0;150.131;0;1;1;-1;
1;14915;0;150.141;0;1;1;-1;
1;14916;0;150.151;0;1;1;-1;
1;14917;0;150.161;0;1;1;-1;
1;14918;0;150.171;0;1;1;-1;
1;14919;0;150.181;0;1;1;-1;
1;14920;0;150.191;0;1;1;-1;
1;14921;0;150.201;0;1;1;-1;
1;14922;0;150.211;0;1;1;-1;
1;14923;0;150.221;0;1;1;-1;
1;14924;0;150.231;0;1;1;-1;
1;14925;0;150.241;0;1;1;-1;
1;14926;0;150.251;0;1;1;-1;
1;14927;0;150.261;0;1;1;-1;
1;14928;0;150.271;0;1;1;-1;
1;14929;0;150.281;0;1;1;-1;
1;14930;0;150.291;0;1;1;-1;
1;14931;0;150.301;0;1;1;-1;
1;14932;0;150.311;0;1;1;-1;
1;14933;0;150.321;0;1;1;-1;
1;14934;0;150.331;0;1;1;-1;
1;14935;0;150.341;0;1;1;-1;
1;14936;0;150.351;0;1;1;-1;
1;14937;0;150.361;0;1;1;-1;
1;14938;0;150.371;0;1;1;-1;
1;14939;0;150.381;0;1;1;-1;
1;14940;0;150.391;0;1;1;-1;
1;14941;0;150.401;0;1;1;-1;
1;14942;0;150.411;0;1;1;-1;
1;14943;0;150.421;0;1;1;-1;
1;14944;0;150.431;0;1;1;-1;
1;14945;0;150.441;0;1;1;-1;
1;14946;0;150.451;0;1;1;-1;
1;14947;0;150.461;0;1;1;-1;
1;14948;0;150.471;0;1;1;-1;
1;14949;0;150.481;0;1;1;-1;
1;14950;0;150.491;0;1;1;-1;
1;14951;0;150.501;0;1;1;-1;
1;14952;0;150.511;0;1;1;-1;
1;14953;0;150.521;0;1;1;-1;
1;14954;0;150.531;0;1;1;-1;
1;14955;0;150.541;0;1;1;-1;
1;14956;0;150.551;0;1;1;-1;
1;14957;0;150.561;0;1;1;-1;
1;14958;0;150.571;0;1;1;-1;
1;14959;0;150.581;0;1;1;-1;
1;14960;0;150.591;0;1;1;-1;
1;14961;0;150.601;0;1;1;-1;
1;14962;0;150.611;0;1;1;-1;
1;14963;0;150.621;0;1;1;-1;
1;14964;0;150.631;0;1;1;-1;
1;14965;0;150.641;0;1;1;-1;
1;14966;0;150.651;0;1;1;-1;
1;14967;0;150.661;0;1;1;-1;
1;14968;0;150.671;0;1;1;-1;
1;14969;0;150.681;0;1;1;-1;
1;14970;0;150.691;0;1;1;-1;
1;14971;0;150.701;0;1;1;-1;
1;14972;0;150.711;0;1;1;-1;
1;14973;0;150.721;0;1;1;-1;
1;14974;0;150.731;0;1;1;-1;
1;14975;0;150.741;0;1;1;-1;
1;14976;0;150.751;0;1;1;-1;
1;14977;0;150.761;0;1;1;-1;
1;14978;0;150.771;0;1;1;-1;
1;14979;0;150.781;0;1;1;-1;
1;14980;0;150.791;0;1;1;-1;
1;14981;0;150.801;0;1;1;-1;
1;14982;0;150.811;0;1;1;-1;
1;14983;0;150.821;0;1;1;-1;
1;14984;0;150.831;0;1;1;-1;
1;14985;0;150.841;0;1;1;-1;
1;14986;0;150.851;0;1;1;-1;
1;14987;0;150.861;0;1;1;-1;
1;14988;0;150.871;0;1;1;-1;
1;14989;0;150.881;0;1;1;-1;
1;14990;0;150.891;0;1;1;-1;
1;14991;0;150.901;0;1;1;-1;
1;14992;0;150.911;0;1;1;-1;
1;14993;0;150.921;0;1;1;-1;
1;14994;0;150.931;0;1;1;-1;
1;14995;0;150.941;0;1;1;-1;
1;14996;0;150.951;0;1;1;-1;
1;14997;0;150.961;0;1;1;-1;
1;14998;0;150.971;0;1;1;-1;
1;14999;0;150.981;0;1;1;-1;
1;15000;0;150.991;0;1;1;-1;
1;15001;0;151.001;0;1;1;-1;
1;15002;0;151.011;0;1;1;-1;
1;15003;0;151.021;0;1;1;-1;
1;15004;0;151.031;0;1;1;-1;
1;15005;0;151.041;0;1;1;-1;
1;15006;0;151.051;0;1;1;-1;
1;15007;0;151.061;0;1;1;-1;
1;15008;0;151.071;0;1;1;-1;
1;15009;0;151.081;0;1;1;-1;
1;15010;0;151.091;0;1;1;-1;
1;15011;0;151.101;0;1;1;-1;
1;15012;0;151.111;0;1;1;-1;
1;15013;0;151.121;0;1;1;-1;
1;15014;0;151.131;0;1;1;-1;
1;15015;0;151.141;0;1;1;-1;
1;15016;0;151.151;0;1;1;-1;
1;15017;0;151.161;0;1;1;-1;
1;15018;0;151.171;0;1;1;-1;
1;15019;0;151.181;0;1;1;-1;
1;15020;0;151.191;0;1;1;-1;
1;15021;0;151.201;0;1;1;-1;
1;15022;0;151.211;0;1;1;-1;
1;15023;0;151.221;0;1;1;-1;
1;15024;0;151.231;0;1;1;-1;
1;15025;0;151.241;0;1;1;-1;
1;15026;0;151.251;0;1;1;-1;
1;15027;0;151.261;0;1;1;-1;
1;15028;0;151.27;0;1;1;-1;
1;15029;0;151.28;0;1;1;-1;
1;15030;0;151.29;0;1;1;-1;
1;15031;0;151.3;0;1;1;-1;
1;15032;0;151.31;0;1;1;-1;
1;15033;0;151.32;0;1;1;-1;
1;15034;0;151.33;0;1;1;-1;
1;15035;0;151.34;0;1;1;-1;
1;15036;0;151.35;0;1;1;-1;
1;15037;0;151.36;0;1;1;-1;
1;15038;0;151.37;0;1;1;-1;
1;15039;0;151.38;0;1;1;-1;
1;15040;0;151.39;0;1;1;-1;
1;15041;0;151.4;0;1;1;-1;
1;15042;0;151.41;0;1;1;-1;
1;15043;0;151.42;0;1;1;-1;
1;15044;0;151.43;0;1;1;-1;
1;15045;0;151.44;0;1;1;-1;
1;15046;0;151.45;0;1;1;-1;
1;15047;0;151.46;0;1;1;-1;
1;15048;0;151.47;0;1;1;-1;
1;15049;0;151.48;0;1;1;-1;
1;15050;0;151.49;0;1;1;-1;
1;15051;0;151.5;0;1;1;-1;
1;15052;0;151.51;0;1;1;-1;
1;15053;0;151.52;0;1;1;-1;
1;15054;0;151.53;0;1;1;-1;
1;15055;0;151.54;0;1;1;-1;
1;15056;0;151.55;0;1;1;-1;
1;15057;0;151.56;0;1;1;-1;
1;15058;0;151.57;0;1;1;-1;
1;15059;0;151.58;0;1;1;-1;
1;15060;0;151.59;0;1;1;-1;
1;15061;0;151.6;0;1;1;-1;
1;15062;0;151.61;0;1;1;-1;
1;15063;0;151.62;0;1;1;-1;
1;15064;0;151.63;0;1;1;-1;
1;15065;0;151.64;0;1;1;-1;
1;15066;0;151.65;0;1;1;-1;
1;15067;0;151.66;0;1;1;-1;
1;15068;0;151.67;0;1;1;-1;
1;15069;0;151.68;0;1;1;-1;
1;15070;0;151.69;0;1;1;-1;
1;15071;0;151.7;0;1;1;-1;
1;15072;0;151.71;0;1;1;-1;
1;15073;0;151.72;0;1;1;-1;
1;15074;0;151.73;0;1;1;-1;
1;15075;0;151.74;0;1;1;-1;
1;15076;0;151.75;0;1;1;-1;
1;15077;0;151.76;0;1;1;-1;
1;15078;0;151.77;0;1;1;-1;
1;15079;0;151.78;0;1;1;-1;
1;15080;0;151.79;0;1;1;-1;
1;15081;0;151.8;0;1;1;-1;
1;15082;0;151.81;0;1;1;-1;
1;15083;0;151.82;0;1;1;-1;
1;15084;0;151.83;0;1;1;-1;
1;15085;0;151.84;0;1;1;-1;
1;15086;0;151.85;0;1;1;-1;
1;15087;0;151.86;0;1;1;-1;
1;15088;0;151.87;0;1;1;-1;
1;15089;0;151.88;0;1;1;-1;
1;15090;0;151.89;0;1;1;-1;
1;15091;0;151.9;0;1;1;-1;
1;15092;0;151.91;0;1;1;-1;
1;15093;0;151.92;0;1;1;-1;
1;15094;0;151.93;0;1;1;-1;
1;15095;0;151.94;0;1;1;-1;
1;15096;0;151.95;0;1;1;-1;
1;15097;0;151.96;0;1;1;-1;
1;15098;0;151.97;0;1;1;-1;
1;15099;0;151.98;0;1;1;-1;
1;15100;0;151.99;0;1;1;-1;
1;15101;0;152;0;1;1;-1;
1;15102;0;152.01;0;1;1;-1;
1;15103;0;152.02;0;1;1;-1;
1;15104;0;152.03;0;1;1;-1;
1;15105;0;152.04;0;1;1;-1;
1;15106;0;152.05;0;1;1;-1;
1;15107;0;152.06;0;1;1;-1;
1;15108;0;152.07;0;1;1;-1;
1;15109;0;152.08;0;1;1;-1;
1;15110;0;152.09;0;1;1;-1;
1;15111;0;152.1;0;1;1;-1;
1;15112;0;152.11;0;1;1;-1;
1;15113;0;152.12;0;1;1;-1;
1;15114;0;152.13;0;1;1;-1;
1;15115;0;152.14;0;1;1;-1;
1;15116;0;152.15;0;1;1;-1;
1;15117;0;152.16;0;1;1;-1;
1;15118;0;152.17;0;1;1;-1;
1;15119;0;152.18;0;1;1;-1;
1;15120;0;152.19;0;1;1;-1;
1;15121;0;152.2;0;1;1;-1;
1;15122;0;152.21;0;1;1;-1;
1;15123;0;152.22;0;1;1;-1;
1;15124;0;152.23;0;1;1;-1;
1;15125;0;152.24;0;1;1;-1;
1;15126;0;152.25;0;1;1;-1;
1;15127;0;152.26;0;1;1;-1;
1;15128;0;152.27;0;1;1;-1;
1;15129;0;152.28;0;1;1;-1;
1;15130;0;152.29;0;1;1;-1;
1;15131;0;152.3;0;1;1;-1;
1;15132;0;152.31;0;1;1;-1;
1;15133;0;152.32;0;1;1;-1;
1;15134;0;152.33;0;1;1;-1;
1;15135;0;152.34;0;1;1;-1;
1;15136;0;152.35;0;1;1;-1;
1;15137;0;152.36;0;1;1;-1;
1;15138;0;152.37;0;1;1;-1;
1;15139;0;152.38;0;1;1;-1;
1;15140;0;152.39;0;1;1;-1;
1;15141;0;152.4;0;1;1;-1;
1;15142;0;152.41;0;1;1;-1;
1;15143;0;152.42;0;1;1;-1;
1;15144;0;152.43;0;1;1;-1;
1;15145;0;152.44;0;1;1;-1;
1;15146;0;152.45;0;1;1;-1;
1;15147;0;152.46;0;1;1;-1;
1;15148;0;152.47;0;1;1;-1;
1;15149;0;152.48;0;1;1;-1;
1;15150;0;152.49;0;1;1;-1;
1;15151;0;152.5;0;1;1;-1;
1;15152;0;152.51;0;1;1;-1;
1;15153;0;152.52;0;1;1;-1;
1;15154;0;152.53;0;1;1;-1;
1;15155;0;152.54;0;1;1;-1;
1;15156;0;152.55;0;1;1;-1;
1;15157;0;152.56;0;1;1;-1;
1;15158;0;152.57;0;1;1;-1;
1;15159;0;152.58;0;1;1;-1;
1;15160;0;152.59;0;1;1;-1;
1;15161;0;152.6;0;1;1;-1;
1;15162;0;152.61;0;1;1;-1;
