¹ point;t;r;R;L
3496;10.6856252509546;10.8925027464343;24.207730116558;-5
3497;10.6855755741712;10.8920256573095;24.1866982050753;-5
3498;10.6855256145577;10.8915463772962;24.1656662935926;-5
3499;10.6855149688993;10.8914443617283;24.1612024552934;-5
3500;10.6854754007549;10.891065275115;24.14463438211;-5
3501;10.6854248702884;10.8905815814623;24.1236024706273;-5
3502;10.6853740516415;10.8900956636617;24.1025705591446;-5
3503;10.6853229430075;10.8896075105181;24.081538647662;-5
3504;10.6852715425624;10.8891171107284;24.0605067361793;-5
3505;10.6852450287956;10.8888644278126;24.0497080681333;-5
3506;10.6852198953762;10.8886250356611;24.0394748246966;-5
3507;10.6851679060054;10.8881301105033;24.0184429132139;-5
3508;10.6851156192867;10.8876329045155;23.9974110017313;-5
3509;10.6850630333503;10.8871334061928;23.9763790902486;-5
3510;10.68501014631;10.8866316039299;23.9553471787659;-5
3511;10.6849719844239;10.88626991803;23.94024823762;-5
3512;10.6849569955203;10.8861279712518;23.9343152672833;-5
3513;10.6849035007375;10.8856215277108;23.9132833558006;-5
3514;10.6848496991201;10.8851127450934;23.8922514443179;-5
3515;10.684795588727;10.8846016115172;23.8712195328353;-5
3516;10.6847411676114;10.8840881151076;23.8501876213526;-5
3517;10.6846958638517;10.8836611229221;23.8327727011095;-5
3518;10.6846864623051;10.8835725943275;23.8291557098699;-5
